Student_ID,Student_Name,Study_Hours,Attendance,Assignment_Score,Final_Marks,Result
8187,Deborah Boone,2,67,54,53,Fail
8188,Jacob Melendez,7,73,72,77,Pass
8189,Willie Porter,2,72,81,56,Fail
8190,Amy Lewis,7,61,61,63,Pass
8191,Wendy Lamb,9,72,40,54,Fail
8192,Megan Payne,2,70,70,55,Fail
8193,Amanda Barnes,7,75,86,73,Pass
8194,Gregory Kim,4,57,74,61,Pass
8195,Lindsey Baker,2,79,92,69,Pass
8196,Jamie Carlson,7,83,59,69,Pass
8197,Diana Ingram,5,51,71,60,Pass
8198,Valerie Dixon,1,54,94,53,Fail
8199,Timothy Phillips,5,80,93,71,Pass
8200,Debra White,3,82,51,65,Pass
8201,Michael Davidson,7,53,90,78,Pass
8202,Cody Carter,6,55,55,57,Fail
8203,Christopher Day,8,72,98,84,Pass
8204,Caitlin Wilson,5,94,47,74,Pass
8205,Hannah Wood,2,68,95,73,Pass
8206,Patricia Johnson,9,92,53,74,Pass
8207,Anthony Fields PhD,8,94,57,70,Pass
8208,Michael Long,6,57,94,73,Pass
8209,William Harris,10,88,69,82,Pass
8210,Elizabeth Sullivan,7,62,72,64,Pass
8211,Samantha Wade,9,50,73,78,Pass
8212,Christopher Contreras,7,55,95,78,Pass
8213,Michelle Richardson,3,56,83,57,Fail
8214,Jerry Hardin,6,97,88,80,Pass
8215,Joseph Holmes,7,76,73,73,Pass
8216,Melissa Martinez,2,64,99,62,Pass
8217,Matthew Harmon,3,83,88,66,Pass
8218,Timothy Ellis,4,72,92,81,Pass
8219,Tanya Christensen,10,97,46,73,Pass
8220,Melissa Reyes,6,98,45,54,Fail
8221,Michael Thomas,1,73,45,46,Fail
8222,Ms. Tiffany Lindsey,9,64,61,76,Pass
8223,Patrick Ellis,5,84,47,60,Pass
8224,Samantha Heath,7,53,76,59,Fail
8225,Brittany Thomas,9,93,54,76,Pass
8226,Robert Weaver,9,86,65,76,Pass
8227,Ian Munoz,1,66,78,61,Pass
8228,Christopher Adams,1,80,42,40,Fail
8229,Thomas Harris,3,87,96,75,Pass
8230,Dominique Jimenez,6,59,49,58,Fail
8231,Jessica Shields,2,99,42,48,Fail
8232,Brian Porter,10,76,69,77,Pass
8233,Mathew Thompson,1,91,85,66,Pass
8234,Michelle Suarez,1,55,61,28,Fail
8235,Kenneth Barrett,5,55,42,55,Fail
8236,Teresa Richardson,4,64,40,42,Fail
8237,Pamela Reynolds,1,53,72,48,Fail
8238,Kyle Taylor,4,97,58,58,Fail
8239,Traci Dunn,3,89,75,72,Pass
8240,Nathaniel Harris,2,56,73,52,Fail
8241,Nicole Lewis,9,100,96,96,Pass
8242,Erika Gutierrez,1,98,70,63,Pass
8243,Kristy White DDS,7,94,82,87,Pass
8244,Michael Shepard,4,96,63,60,Pass
8245,Theresa Smith,5,75,51,57,Fail
8246,Darlene Ramirez,10,80,52,81,Pass
8247,Laurie Austin,5,51,55,50,Fail
8248,Christopher Gomez,1,77,55,55,Fail
8249,Sandra Beck,6,91,90,82,Pass
8250,Thomas White,9,62,94,81,Pass
8251,Charlotte Houston,2,67,91,66,Pass
8252,Diana Burton,7,79,92,81,Pass
8253,Tyler Lynch,6,60,59,64,Pass
8254,Tammy Torres,5,62,80,63,Pass
8255,Matthew Donovan,4,100,87,81,Pass
8256,Amanda Bullock,4,73,66,62,Pass
8257,Adam Singh,6,78,78,71,Pass
8258,Albert Underwood,4,54,52,40,Fail
8259,Krista Trujillo,5,84,43,60,Pass
8260,Samantha Duncan,6,68,71,72,Pass
8261,Willie Vasquez,5,62,84,68,Pass
8262,David Love,7,54,79,58,Fail
8263,Christine Goodwin,9,93,73,90,Pass
8264,Amanda Fitzgerald,10,63,78,82,Pass
8265,Cameron Riley,7,87,82,83,Pass
8266,Tony Leon,7,71,56,64,Pass
8267,Jennifer Rangel,4,58,63,45,Fail
8268,Jason Horn,1,98,68,63,Pass
8269,David Ramirez,8,89,85,84,Pass
8270,Brian Ramirez,4,75,67,58,Fail
8271,Mary Webb,1,94,84,74,Pass
8272,Susan Rios,5,54,86,69,Pass
8273,Brian Torres,8,78,61,73,Pass
8274,Emily Meyer,4,71,67,56,Fail
8275,Laura Myers,8,98,92,85,Pass
8276,Angel Young,8,52,64,68,Pass
8277,Cindy Dunn,3,77,80,54,Fail
8278,Elizabeth King,9,87,42,73,Pass
8279,Amanda Alvarez,3,63,96,69,Pass
8280,Stacey Mccoy,1,96,52,59,Fail
8281,Nathan Bates,2,63,70,58,Fail
8282,David Sanders,6,92,52,72,Pass
8283,Brian Buck,10,60,80,77,Pass
8284,Ebony Dickerson,2,58,57,39,Fail
8285,Mary Smith,6,87,76,75,Pass
8286,Mark Hogan,1,96,82,67,Pass
8287,Thomas Jackson,1,93,73,65,Pass
8288,Kelli Douglas,5,55,56,61,Pass
8289,Mary Perry,10,50,94,77,Pass
8290,Jon Morris,9,74,91,90,Pass
8291,Barry Bradley DDS,8,65,60,56,Fail
8292,Paula Lowery,3,64,75,60,Pass
8293,Michael Swanson,3,83,93,75,Pass
8294,Todd Parker,1,66,98,54,Fail
8295,Benjamin Baker,3,52,89,63,Pass
8296,Charles Hanson,1,52,95,51,Fail
8297,Phillip Watkins,8,86,91,84,Pass
8298,Benjamin Mitchell,1,66,79,59,Fail
8299,Brandon Church,5,98,58,66,Pass
8300,James Harrison,9,87,51,72,Pass
8301,Judith Roberts,7,50,67,64,Pass
8302,Brenda Shields,4,56,50,53,Fail
8303,Aaron Bennett,9,75,87,84,Pass
8304,Karen Melendez,9,96,76,94,Pass
8305,Laura Ali,2,88,67,58,Fail
8306,Leslie Morton,10,68,74,86,Pass
8307,Zachary Hinton,10,79,83,90,Pass
8308,Michael Oconnor,6,92,54,71,Pass
8309,Karen Hill,4,63,55,47,Fail
8310,Dr. Patricia Huang DDS,8,62,84,82,Pass
8311,Kenneth Jones,7,69,46,61,Pass
8312,Stacy Mitchell,7,75,86,89,Pass
8313,Justin Thomas,10,76,42,71,Pass
8314,Tracie Cook,9,74,70,77,Pass
8315,Kathy Edwards,5,58,51,50,Fail
8316,Jean Rosales,6,90,47,64,Pass
8317,Matthew Brooks,1,97,64,65,Pass
8318,Rachel Ingram,6,61,100,80,Pass
8319,Melissa Peterson,2,59,83,58,Fail
8320,Richard Richards,6,55,89,74,Pass
8321,Lori Day,9,99,74,84,Pass
8322,Annette Kelly,8,83,51,67,Pass
8323,Carlos Le,9,90,100,91,Pass
8324,Carol Andrews,10,68,94,93,Pass
8325,James Gallegos MD,8,55,60,70,Pass
8326,Dr. Jeremiah Peck,3,51,65,46,Fail
8327,Felicia Cole,8,64,94,77,Pass
8328,Ryan Burgess,6,66,41,54,Fail
8329,John Johnson,6,65,53,54,Fail
8330,Hannah Anderson,6,77,85,76,Pass
8331,Todd Smith,3,70,43,54,Fail
8332,William Hale,10,57,56,71,Pass
8333,Donna Allison,1,59,86,60,Pass
8334,Isaac Rodriguez,4,59,87,58,Fail
8335,Sara Frazier,10,99,44,75,Pass
8336,David Henry,6,59,63,51,Fail
8337,Glenn Miller,10,58,88,82,Pass
8338,Carlos King,2,77,94,78,Pass
8339,Elizabeth Christensen,7,73,46,70,Pass
8340,Rachel Mills,7,68,62,68,Pass
8341,Elizabeth Bright,4,82,86,71,Pass
8342,Brian Morrison,4,53,56,53,Fail
8343,Amber Kerr,1,52,51,33,Fail
8344,Mary Oconnor,2,91,50,55,Fail
8345,Michelle Torres,9,61,90,71,Pass
8346,Alex Brooks,10,67,50,57,Fail
8347,Diana Grant,8,72,73,73,Pass
8348,Marc Lewis,8,69,86,91,Pass
8349,Ashley Glover,9,55,76,82,Pass
8350,Brooke Richardson,7,83,89,87,Pass
8351,David Torres,9,91,68,82,Pass
8352,Stephanie Green,10,51,92,90,Pass
8353,Molly Rivera,2,79,92,64,Pass
8354,Ashley Bray,6,58,87,64,Pass
8355,Melinda Miller,3,76,75,59,Fail
8356,Christopher Fletcher,6,91,66,64,Pass
8357,Anthony Russell,3,83,94,83,Pass
8358,Jennifer Flowers,8,89,81,86,Pass
8359,Amber Lewis,4,73,61,54,Fail
8360,Benjamin Webster,10,98,41,75,Pass
8361,Mark White,6,66,86,72,Pass
8362,Cynthia Adams,9,78,75,88,Pass
8363,Michelle Fowler,2,85,100,83,Pass
8364,Kimberly Gibson,2,99,87,76,Pass
8365,Caleb Harrison,7,61,69,71,Pass
8366,Angela Odonnell,2,80,98,71,Pass
8367,Kimberly Evans,2,98,46,54,Fail
8368,John Stephens,4,58,96,68,Pass
8369,Denise Rice,9,68,96,86,Pass
8370,Christopher Duncan,8,95,51,72,Pass
8371,Kristen Wyatt,2,95,42,49,Fail
8372,Lonnie Barber,8,66,56,61,Pass
8373,Matthew Meadows,4,51,80,58,Fail
8374,Nancy Wood,2,89,71,55,Fail
8375,Tiffany Arnold,10,54,47,62,Pass
8376,Henry Stevens,7,88,62,72,Pass
8377,Donald Branch,6,97,77,79,Pass
8378,Sydney Gallagher,10,65,69,78,Pass
8379,Brian Barnes,5,66,54,59,Fail
8380,Alexis Lee,1,76,49,47,Fail
8381,Shannon Lucero,2,56,94,69,Pass
8382,Pamela Carter,8,57,98,89,Pass
8383,Felicia Jones,1,57,96,57,Fail
8384,John Sanders,3,72,77,66,Pass
8385,Brittany Smith,2,81,54,51,Fail
8386,Anthony Silva,5,92,69,62,Pass
8387,Jill Howard,4,96,85,78,Pass
8388,Renee Jones,7,67,65,64,Pass
8389,Christine Cantrell,5,87,90,74,Pass
8390,Travis Nguyen,8,61,84,73,Pass
8391,Robyn Jones,4,64,53,49,Fail
8392,Dustin Jones,6,77,42,67,Pass
8393,Jason Johnson,4,87,75,62,Pass
8394,Jacob Rush,2,99,65,61,Pass
8395,Joshua Reid,1,80,100,59,Fail
8396,David Price,1,58,53,38,Fail
8397,Debra Terrell,8,57,70,63,Pass
8398,Sheila Mendez,4,95,53,64,Pass
8399,Katherine Boyer,5,68,97,67,Pass
8400,Amy Carson,8,100,79,93,Pass
8401,Jose Martinez,7,57,49,51,Fail
8402,Heather Jackson,8,83,48,63,Pass
8403,Brenda Quinn,8,53,85,77,Pass
8404,Kathryn Jones,6,80,79,83,Pass
8405,Vincent Thomas,10,87,82,87,Pass
8406,Natasha Ibarra,2,52,81,57,Fail
8407,Eric Palmer,6,84,57,61,Pass
8408,Katie Miller,1,68,75,51,Fail
8409,Sophia Gonzalez,1,92,75,60,Pass
8410,Kenneth Cruz,3,78,51,49,Fail
8411,Carolyn Gutierrez,3,59,89,68,Pass
8412,Timothy Gonzales,5,61,100,77,Pass
8413,Julie Thomas,1,95,79,60,Pass
8414,Mallory Valdez,10,79,42,58,Fail
8415,Tina Raymond,6,79,57,61,Pass
8416,Nicholas Williams,7,67,46,66,Pass
8417,Kristina Allen,10,73,70,79,Pass
8418,Zachary Levine,3,81,40,54,Fail
8419,Wyatt Reid,4,58,70,66,Pass
8420,Lindsey Diaz,10,96,93,99,Pass
8421,Linda Clarke,10,73,52,78,Pass
8422,Brian Johnson,10,75,68,77,Pass
8423,Jordan Sandoval,10,52,42,68,Pass
8424,Amanda Morrison,10,72,68,78,Pass
8425,Pamela Edwards,3,60,74,53,Fail
8426,John Edwards,1,59,54,53,Fail
8427,Paul Ballard,8,99,60,78,Pass
8428,Jordan Johnson,10,85,58,75,Pass
8429,David Little,10,62,67,78,Pass
8430,Jason Harper,2,78,43,41,Fail
8431,Kaylee Dodson,1,87,84,56,Fail
8432,Joe Reed,8,62,52,62,Pass
8433,John Campbell,7,75,54,58,Fail
8434,Tammy Hernandez,7,69,90,75,Pass
8435,Michael Giles,4,54,87,56,Fail
8436,Margaret Golden,9,69,78,84,Pass
8437,Chad Nichols,6,63,71,74,Pass
8438,Scott Lee,2,94,42,44,Fail
8439,Elizabeth Cook,1,63,69,60,Pass
8440,Jay Green,1,57,97,63,Pass
8441,Michelle Miller,9,97,59,81,Pass
8442,Shane Solis,4,62,41,39,Fail
8443,Anne Ross,5,73,89,64,Pass
8444,Kimberly Fleming,3,64,64,54,Fail
8445,Debra Smith,4,100,50,61,Pass
8446,Michele Santiago,8,50,40,54,Fail
8447,James White,4,71,87,68,Pass
8448,Shannon Morton,9,83,88,84,Pass
8449,Natalie Leonard,9,99,87,90,Pass
8450,Mary Larson,6,100,49,68,Pass
8451,Kristy Young,2,89,56,68,Pass
8452,Matthew Villanueva,10,52,69,62,Pass
8453,Tony Rodriguez,7,75,74,75,Pass
8454,Joanna Hooper,9,63,89,82,Pass
8455,Kristin Taylor,6,90,58,68,Pass
8456,Eric Clark,3,57,85,62,Pass
8457,Robert Hopkins,7,98,92,97,Pass
8458,Nicole Gonzalez,5,65,96,75,Pass
8459,Amanda Davis,1,91,73,52,Fail
8460,Justin White,3,70,71,60,Pass
8461,Xavier Briggs,5,59,51,52,Fail
8462,Anthony Elliott,7,74,82,73,Pass
8463,Luke Mack,3,87,56,58,Fail
8464,Justin Harris,6,71,98,78,Pass
8465,Curtis Jones,5,98,45,61,Pass
8466,David Craig,1,97,90,68,Pass
8467,Amanda Mann,10,96,52,74,Pass
8468,Stacey Butler,6,95,78,81,Pass
8469,Kyle Coleman,8,53,61,64,Pass
8470,Kathleen Barrett,1,53,50,40,Fail
8471,Jill Cameron,2,79,46,44,Fail
8472,Thomas Williams,4,51,84,55,Fail
8473,Michael Fitzpatrick,2,78,84,61,Pass
8474,Colton Gonzalez,9,92,60,78,Pass
8475,Nicholas Chan,10,85,40,69,Pass
8476,Debbie Wood,8,70,69,73,Pass
8477,Jessica Miller,8,70,58,57,Fail
8478,Allison Jackson,4,97,90,87,Pass
8479,Joel Estrada,5,70,94,70,Pass
8480,Barry Brock,4,53,86,57,Fail
8481,Rhonda Vasquez,9,50,85,82,Pass
8482,Brian Parks,2,75,68,50,Fail
8483,Ruth Goodwin,8,100,74,85,Pass
8484,Dr. Gregory Johnson,2,51,98,55,Fail
8485,Roger Pratt,1,58,92,56,Fail
8486,Joseph Allen,10,94,59,80,Pass
8487,Charles Rodriguez,3,67,75,55,Fail
8488,John Thompson,9,97,100,100,Pass
8489,Hayden Stevens,3,97,78,76,Pass
8490,Krystal Morales,9,91,40,66,Pass
8491,Cameron Watson,7,90,62,73,Pass
8492,Angie Jackson,10,60,70,69,Pass
8493,Kelly Fuller,1,74,95,64,Pass
8494,Jennifer Middleton,10,75,90,93,Pass
8495,Leonard Harris,5,85,74,71,Pass
8496,Michelle Mcknight,9,91,91,88,Pass
8497,Michael Brown,3,84,86,67,Pass
8498,Elizabeth Ruiz,9,87,84,84,Pass
8499,Alexis Mendoza,5,52,61,54,Fail
8500,Jerome Page,9,90,85,85,Pass
8501,Denise Moore,10,84,46,74,Pass
8502,Scott Holland,6,99,72,71,Pass
8503,Andrew Tucker,9,89,84,73,Pass
8504,Alyssa Powell,7,71,75,78,Pass
8505,Debra Barnes,7,57,83,71,Pass
8506,Kimberly Watkins,8,64,46,62,Pass
8507,Daniel Green,7,94,66,72,Pass
8508,Anthony Rice,9,56,41,58,Fail
8509,Charles Bryant,9,68,56,64,Pass
8510,Jeremy Hansen,6,89,40,67,Pass
8511,Mr. Phillip Wright,7,91,97,85,Pass
8512,Phillip Pham,2,66,85,52,Fail
8513,Jillian Cortez,9,50,69,73,Pass
8514,Jeremy Ellis,1,94,61,61,Pass
8515,Lindsay Avila,1,78,67,52,Fail
8516,Julie Mcintosh,3,62,92,72,Pass
8517,Alejandro Rodriguez,6,97,72,77,Pass
8518,Krystal Davis,5,78,65,64,Pass
8519,Elizabeth Pena,2,90,74,62,Pass
8520,Brian Bradford,9,91,50,77,Pass
8521,Kylie Ramos,10,55,46,70,Pass
8522,Amy Kelly,4,54,67,58,Fail
8523,Barbara White,4,83,64,64,Pass
8524,Christina Yang,5,60,100,73,Pass
8525,Ralph Navarro,8,58,80,77,Pass
8526,Cindy Kelly,10,87,70,81,Pass
8527,Yvonne Williams,4,89,93,68,Pass
8528,Rhonda Randall,5,90,42,60,Pass
8529,Victoria Brady PhD,4,58,72,53,Fail
8530,Angelica Mccullough,6,57,90,64,Pass
8531,Cody Vasquez,3,93,97,84,Pass
8532,Derek Russell,8,89,73,63,Pass
8533,Brandon Ray,6,52,98,76,Pass
8534,Eugene Evans,10,62,60,67,Pass
8535,Charles Jones,5,68,95,69,Pass
8536,Marissa Morrow,2,83,76,63,Pass
8537,Paul Kelley,10,81,88,100,Pass
8538,Drew Jones,10,98,58,86,Pass
8539,Isabel Dorsey,7,65,99,75,Pass
8540,Gene Spears,2,85,76,62,Pass
8541,Alexander Wagner,1,67,94,59,Fail
8542,Cynthia Watson,7,63,60,54,Fail
8543,Debra Johnson,5,79,53,60,Pass
8544,Lydia Zamora,1,51,49,35,Fail
8545,Tyler Austin,4,62,92,71,Pass
8546,Alison Downs,4,76,46,52,Fail
8547,Erika Choi,10,66,68,85,Pass
8548,Brittany Bauer,7,80,79,78,Pass
8549,Nicole Watts,9,64,47,66,Pass
8550,Dawn Johnson,2,69,78,68,Pass
8551,Ryan Odom,1,54,52,42,Fail
8552,Maria Moreno,2,56,85,65,Pass
8553,Sydney Rubio,7,67,58,59,Fail
8554,Eric Bernard,10,60,50,58,Fail
8555,Julie Ramos,6,81,41,60,Pass
8556,Sarah Oneal,4,99,88,83,Pass
8557,Barbara Church,1,76,45,38,Fail
8558,Kelly Hamilton,1,75,68,51,Fail
8559,Julia Tyler,5,86,80,64,Pass
8560,Terry Gordon,1,94,90,67,Pass
8561,Elizabeth Howard,7,77,44,62,Pass
8562,Lori Barnes,1,99,80,68,Pass
8563,Robert Coleman,1,51,69,43,Fail
8564,Sean Cannon,2,69,96,64,Pass
8565,Tiffany Newton,10,53,78,80,Pass
8566,Elizabeth Gray,3,62,75,59,Fail
8567,Travis Brown,1,73,66,53,Fail
8568,Richard Brown,9,97,89,96,Pass
8569,Kristen Chavez,10,87,57,83,Pass
8570,Leslie Thomas,8,89,91,98,Pass
8571,Daniel Hood,5,97,88,82,Pass
8572,Nicole Flores,2,94,75,66,Pass
8573,Tina Nichols,5,78,99,76,Pass
8574,Russell Hebert,6,85,98,83,Pass
8575,Kelly Bruce,1,51,93,49,Fail
8576,Kyle Garcia DDS,4,90,55,58,Fail
8577,Jonathon Alexander,9,67,93,90,Pass
8578,Larry Chen,2,98,94,65,Pass
8579,Rebecca Delacruz,5,57,44,57,Fail
8580,Kirk Hernandez,1,64,48,40,Fail
8581,Amy Carlson,4,90,73,64,Pass
8582,Luis Brown,4,66,73,60,Pass
8583,Jonathan Steele,6,72,75,73,Pass
8584,Glen Brown,10,51,70,74,Pass
8585,Christopher Roberts,9,55,91,89,Pass
8586,Charles Smith,3,78,59,58,Fail
8587,Patrick Grimes,9,76,56,75,Pass
8588,Arthur Delacruz,6,86,59,70,Pass
8589,Melissa Davis,7,98,67,78,Pass
8590,Michelle Trujillo,10,83,60,78,Pass
8591,Adrian Mercer,2,67,96,65,Pass
8592,Christopher Stout,10,91,58,82,Pass
8593,Patrick Alvarez,6,59,42,52,Fail
8594,Sarah Robinson,6,87,69,78,Pass
8595,Kenneth Moran,2,93,44,57,Fail
8596,Anthony Mcbride,2,66,81,52,Fail
8597,Jonathan Sanchez,2,62,45,47,Fail
8598,Tiffany White,10,97,42,76,Pass
8599,Jeffrey Edwards,1,91,88,64,Pass
8600,Brandi Sanders,5,76,81,74,Pass
8601,Kevin Hall,8,51,63,66,Pass
8602,James Pace,2,83,83,60,Pass
8603,Olivia Hickman,5,80,40,59,Fail
8604,Gabrielle Davis,8,72,89,81,Pass
8605,Randy Simon,10,56,90,87,Pass
8606,Anthony Dyer,5,87,93,78,Pass
8607,Kathy Brown,2,82,91,71,Pass
8608,Nathan Stevens,3,61,75,62,Pass
8609,David Clayton,6,94,54,74,Pass
8610,Gregory Brown,5,61,80,62,Pass
8611,Brandy Mullins,4,68,77,72,Pass
8612,Linda Brown,4,58,83,62,Pass
8613,Robert Scott,5,59,57,50,Fail
8614,Mrs. Joann Morales,2,66,62,52,Fail
8615,Austin Flores,9,99,86,90,Pass
8616,Kevin Hays,2,89,68,57,Fail
8617,Stacy Bradley,10,88,90,93,Pass
8618,Marie Holloway,2,90,80,69,Pass
8619,Antonio Becker,10,59,61,74,Pass
8620,Melanie Tate,9,61,63,77,Pass
8621,Jennifer Pugh,3,64,84,61,Pass
8622,Mark Terry,10,80,87,91,Pass
8623,Christina Odom,7,64,52,62,Pass
8624,Dillon Cruz,4,77,72,73,Pass
8625,Vincent Moore,6,53,89,64,Pass
8626,Lee Owens,4,85,61,59,Fail
8627,Kelsey Brooks,10,50,74,85,Pass
8628,Natalie Heath,7,93,56,70,Pass
8629,Nathan Harvey,1,83,61,44,Fail
8630,Abigail Gross,3,96,44,65,Pass
8631,Robin Aguirre,3,66,100,64,Pass
8632,Sean Griffith,1,88,64,55,Fail
8633,Virginia Hartman,6,87,45,67,Pass
8634,Eric Wise,9,93,92,96,Pass
8635,Cynthia Dixon,8,100,56,72,Pass
8636,David Thompson,7,82,70,86,Pass
8637,Amanda Murray,10,70,56,76,Pass
8638,Michael Edwards,8,75,98,85,Pass
8639,Tanya Blake DDS,6,95,72,70,Pass
8640,Courtney Hayden,9,85,78,86,Pass
8641,Mario Johnson,3,54,93,70,Pass
8642,Scott Park,10,82,87,88,Pass
8643,Colin Reyes,10,50,76,67,Pass
8644,Timothy Rangel,9,55,87,75,Pass
8645,Matthew Brown,4,86,43,53,Fail
8646,Juan Warren,7,51,82,61,Pass
8647,Wesley Mitchell,9,54,53,67,Pass
8648,Kathleen Pugh,2,75,100,72,Pass
8649,Jay Miller,2,90,52,50,Fail
8650,Donna Salazar,9,100,66,88,Pass
8651,Christopher Miller,3,96,63,58,Fail
8652,Jodi Lloyd,9,62,66,65,Pass
8653,Mrs. Susan Daniels,5,61,47,47,Fail
8654,Patrick Nguyen,6,54,92,67,Pass
8655,Michael Stewart,2,51,91,62,Pass
8656,Veronica Caldwell,8,53,86,77,Pass
8657,Brittany Mullins,9,76,89,81,Pass
8658,Sarah Gardner,2,99,78,64,Pass
8659,Catherine Carter,6,59,60,69,Pass
8660,Nicholas Weaver,6,62,90,77,Pass
8661,Robin Pittman,8,93,96,83,Pass
8662,Paula Miller,10,51,80,84,Pass
8663,Miguel Duke,5,75,50,69,Pass
8664,Mark Evans,9,64,70,74,Pass
8665,Joshua Massey,1,95,66,56,Fail
8666,Dawn Evans,9,59,81,75,Pass
8667,Daniel Miller,10,71,85,84,Pass
8668,Gregory Lopez,7,89,87,86,Pass
8669,Jay Duke,4,74,66,57,Fail
8670,Manuel Jones,3,64,47,51,Fail
8671,Charles Fletcher,10,62,72,77,Pass
8672,Rebecca Wilson,6,57,51,53,Fail
8673,Aaron Mclaughlin,1,70,74,55,Fail
8674,Jonathan Diaz,3,70,73,58,Fail
8675,Cynthia Norton,2,71,55,46,Fail
8676,Peter Townsend,9,95,75,85,Pass
8677,Diamond Reid,3,82,41,50,Fail
8678,Loretta Ochoa,2,94,51,52,Fail
8679,Cindy Mckinney,4,76,66,57,Fail
8680,Jason Young,2,89,95,71,Pass
8681,Jordan Kaiser,1,99,56,56,Fail
8682,Megan Miller,6,71,59,65,Pass
8683,Miranda Perez,10,79,60,80,Pass
8684,Ronald Ballard,8,58,69,76,Pass
8685,Kimberly Lindsey,10,94,81,85,Pass
8686,Tiffany Rose,10,84,59,87,Pass
8687,Michelle Miller,2,67,47,38,Fail
8688,Gina Larson,9,91,57,83,Pass
8689,Brandon Dawson,3,54,96,66,Pass
8690,Laura Waters,8,76,57,67,Pass
8691,Michael Wall,8,55,57,51,Fail
8692,David Wilson,3,81,100,66,Pass
8693,Lisa Mcguire,3,57,41,39,Fail
8694,Richard Garcia,6,88,51,67,Pass
8695,Grace Figueroa,1,70,71,50,Fail
8696,Eric Gilbert,4,67,81,64,Pass
8697,Joyce Williams,1,63,47,39,Fail
8698,William Johnson,3,64,90,65,Pass
8699,Tammy Simmons,9,91,49,67,Pass
8700,Margaret Lewis,5,75,50,56,Fail
8701,Elizabeth Mcguire,5,93,53,67,Pass
8702,Matthew Burns,4,81,65,75,Pass
8703,Michael Bass,3,88,86,74,Pass
8704,Emily Hopkins,5,77,69,65,Pass
8705,Joshua Munoz,4,88,95,73,Pass
8706,Jason Morales,8,92,94,91,Pass
8707,Julia Norris,4,81,81,65,Pass
8708,Michelle Martinez,8,62,43,61,Pass
8709,Ms. Catherine Murray,6,64,78,70,Pass
8710,Heather Ford,5,67,50,54,Fail
8711,Elizabeth Williams,4,88,63,68,Pass
8712,Michael Bartlett,4,55,93,65,Pass
8713,Destiny Lawrence,4,60,61,52,Fail
8714,Jerry Rowe,9,81,42,66,Pass
8715,Dylan Barron,4,89,76,63,Pass
8716,Eric Douglas,9,69,97,79,Pass
8717,Peter Burton,10,82,41,74,Pass
8718,Ellen Stevens,6,89,51,72,Pass
8719,Kendra Bishop,10,57,60,82,Pass
8720,Jacob Hansen,7,100,44,74,Pass
8721,Kimberly Davis,10,84,46,76,Pass
8722,Andrew Chen,3,54,43,44,Fail
8723,Mark Schultz,8,84,82,89,Pass
8724,Joseph Walker,3,96,93,73,Pass
8725,Sonya Watson,1,63,80,63,Pass
8726,Anna Santana,10,70,75,81,Pass
8727,Victoria Washington,5,96,98,84,Pass
8728,Matthew Carter,2,73,61,52,Fail
8729,Pamela Gutierrez,10,66,68,83,Pass
8730,Douglas Hall,6,67,99,78,Pass
8731,William Taylor,10,83,48,76,Pass
8732,Christopher Clark,9,61,65,65,Pass
8733,Stephen Bond,1,65,51,42,Fail
8734,Joseph Garcia,4,53,87,68,Pass
8735,Dustin Gray,1,74,40,37,Fail
8736,Jonathan Adams,1,83,47,47,Fail
8737,Tammy Richard,8,77,72,76,Pass
8738,Vanessa Smith,2,95,91,68,Pass
8739,Rebecca Buckley,1,60,90,62,Pass
8740,Jason Stewart,8,62,43,62,Pass
8741,Brian Jones,4,80,53,62,Pass
8742,Angela Crawford,3,74,94,74,Pass
8743,James Miller,4,88,68,66,Pass
8744,Craig Reeves,5,59,53,62,Pass
8745,Ana Taylor,1,73,48,38,Fail
8746,Eric Greer,1,50,48,36,Fail
8747,Dale Lyons,3,74,65,58,Fail
8748,Jason Martin,6,77,88,68,Pass
8749,Brooke Ortiz,1,85,86,70,Pass
8750,Katelyn Perry,2,67,81,54,Fail
8751,Derek Obrien,7,55,56,60,Pass
8752,Amy Thompson,1,51,80,54,Fail
8753,Andrew Townsend,7,52,43,65,Pass
8754,Sheryl Underwood,4,95,99,72,Pass
8755,Michelle Manning,10,57,100,90,Pass
8756,Christine Cook,6,80,85,75,Pass
8757,Joyce Thomas,8,97,42,73,Pass
8758,Steven Clark,9,68,68,79,Pass
8759,Steven Ferguson,6,99,64,75,Pass
8760,Spencer Rowe,9,55,60,68,Pass
8761,Eric Spencer,4,63,51,46,Fail
8762,Charles Rodriguez,6,52,93,66,Pass
8763,Jonathan Martin,8,97,40,73,Pass
8764,Roger Henry,9,50,40,54,Fail
8765,Robin Jones,3,93,84,73,Pass
8766,Michelle Diaz,2,79,85,70,Pass
8767,Richard Hubbard,6,95,87,75,Pass
8768,Nicole Sheppard,4,68,46,57,Fail
8769,Christine Roberts,1,68,49,49,Fail
8770,Yesenia Hill,8,58,54,65,Pass
8771,Jamie Foster,9,56,79,72,Pass
8772,Jane Brown,9,95,50,78,Pass
8773,Diana Hernandez,2,86,95,69,Pass
8774,Shane Wright,9,99,85,87,Pass
8775,Nicholas Baker,7,90,84,82,Pass
8776,Francisco Steele,5,56,62,52,Fail
8777,Joshua Oliver,7,58,52,53,Fail
8778,Vincent Watson,9,53,66,67,Pass
8779,Anna Booth,8,74,80,70,Pass
8780,Melissa Woods,6,98,56,76,Pass
8781,Barbara Washington,4,61,89,68,Pass
8782,Norman Watson,1,55,100,55,Fail
